object_id,measured_at,temperature_c,irradiation_w_m2
1,2025-01-25 06:00:00,-3.47,17.06
1,2025-01-25 07:00:00,-3.7,22.89
1,2025-01-25 08:00:00,-3.39,80.84
1,2025-01-25 09:00:00,-1.29,139.93
1,2025-01-25 10:00:00,-1.15,136.05
1,2025-01-25 11:00:00,-2.22,170.47
1,2025-01-25 12:00:00,-1.03,178.75
1,2025-01-25 13:00:00,-1.11,140.7
1,2025-01-25 14:00:00,0.88,153.14
1,2025-01-25 15:00:00,-2.34,109.43
1,2025-01-25 16:00:00,-2.17,62.5
1,2025-01-25 17:00:00,-3.24,32.69
1,2025-01-25 18:00:00,-5.23,24.15
1,2025-01-25 19:00:00,-2.49,0.0
1,2025-01-25 20:00:00,-5.56,0.0
1,2025-01-25 21:00:00,-6.83,18.12
1,2025-01-25 22:00:00,-7.15,15.75
1,2025-01-25 23:00:00,-9.53,4.07
1,2025-01-26 00:00:00,-8.79,0.0
1,2025-01-26 01:00:00,-7.07,21.38
1,2025-01-26 02:00:00,-10.12,0.0
1,2025-01-26 03:00:00,-9.48,0.0
1,2025-01-26 04:00:00,-8.03,0.0
1,2025-01-26 05:00:00,-6.76,0.0
1,2025-01-26 06:00:00,-5.13,0.0
1,2025-01-26 07:00:00,-5.41,62.3
1,2025-01-26 08:00:00,-1.95,102.72
1,2025-01-26 09:00:00,-4.14,128.83
1,2025-01-26 10:00:00,-3.26,112.18
1,2025-01-26 11:00:00,0.57,180.33
1,2025-01-26 12:00:00,0.33,155.21
1,2025-01-26 13:00:00,-2.11,169.84
1,2025-01-26 14:00:00,-1.95,158.75
1,2025-01-26 15:00:00,-0.82,98.3
1,2025-01-26 16:00:00,-2.8,84.31
1,2025-01-26 17:00:00,-2.59,43.16
1,2025-01-26 18:00:00,-4.63,10.08
1,2025-01-26 19:00:00,-4.47,0.0
1,2025-01-26 20:00:00,-5.67,0.0
1,2025-01-26 21:00:00,-6.93,0.0
1,2025-01-26 22:00:00,-5.88,22.82
1,2025-01-26 23:00:00,-8.19,17.77
1,2025-01-27 00:00:00,-8.23,0.0
1,2025-01-27 01:00:00,-7.33,0.0
1,2025-01-27 02:00:00,-9.0,10.68
1,2025-01-27 03:00:00,-7.98,0.0
1,2025-01-27 04:00:00,-5.38,26.37
1,2025-01-27 05:00:00,-7.87,24.06
1,2025-01-27 06:00:00,-5.54,0.0
1,2025-01-27 07:00:00,-2.46,60.71
1,2025-01-27 08:00:00,-1.29,88.74
1,2025-01-27 09:00:00,-4.2,100.36
1,2025-01-27 10:00:00,-2.76,150.85
1,2025-01-27 11:00:00,-0.16,139.44
1,2025-01-27 12:00:00,1.33,172.14
1,2025-01-27 13:00:00,-0.33,171.03
1,2025-01-27 14:00:00,-0.35,130.83
1,2025-01-27 15:00:00,0.58,146.07
1,2025-01-27 16:00:00,-0.06,71.51
1,2025-01-27 17:00:00,-0.6,15.76
1,2025-01-27 18:00:00,-3.82,0.0
1,2025-01-27 19:00:00,-6.14,29.95
1,2025-01-27 20:00:00,-4.93,22.25
1,2025-01-27 21:00:00,-7.74,0.0
1,2025-01-27 22:00:00,-7.87,0.0
1,2025-01-27 23:00:00,-6.48,19.35
1,2025-01-28 00:00:00,-7.04,0.0
1,2025-01-28 01:00:00,-7.47,17.48
1,2025-01-28 02:00:00,-9.05,10.69
1,2025-01-28 03:00:00,-9.46,13.78
1,2025-01-28 04:00:00,-6.9,0.0
1,2025-01-28 05:00:00,-5.82,4.43
1,2025-01-28 06:00:00,-5.26,0.0
1,2025-01-28 07:00:00,-5.01,39.93
1,2025-01-28 08:00:00,-3.85,103.15
1,2025-01-28 09:00:00,-2.19,102.51
1,2025-01-28 10:00:00,-1.78,158.33
1,2025-01-28 11:00:00,-0.06,168.9
1,2025-01-28 12:00:00,-1.7,160.64
1,2025-01-28 13:00:00,-0.68,185.47
1,2025-01-28 14:00:00,0.67,144.6
1,2025-01-28 15:00:00,-0.94,117.8
1,2025-01-28 16:00:00,-0.32,97.05
1,2025-01-28 17:00:00,-0.87,70.65
1,2025-01-28 18:00:00,-1.24,0.0
1,2025-01-28 19:00:00,-5.84,22.31
1,2025-01-28 20:00:00,-6.3,0.0
1,2025-01-28 21:00:00,-7.96,17.42
1,2025-01-28 22:00:00,-6.66,0.0
1,2025-01-28 23:00:00,-8.67,0.0
1,2025-01-29 00:00:00,-9.87,1.43
1,2025-01-29 01:00:00,-9.41,0.0
1,2025-01-29 02:00:00,-7.43,0.0
1,2025-01-29 03:00:00,-6.28,0.0
1,2025-01-29 04:00:00,-7.52,15.15
1,2025-01-29 05:00:00,-6.69,23.08
1,2025-01-29 06:00:00,-5.16,0.0
1,2025-01-29 07:00:00,-3.51,72.9
1,2025-01-29 08:00:00,-4.23,64.04
1,2025-01-29 09:00:00,-2.35,93.77
1,2025-01-29 10:00:00,0.2,173.0
1,2025-01-29 11:00:00,-2.39,155.04
1,2025-01-29 12:00:00,-1.96,144.94
1,2025-01-29 13:00:00,-1.45,173.78
1,2025-01-29 14:00:00,0.68,169.84
1,2025-01-29 15:00:00,-2.36,120.03
1,2025-01-29 16:00:00,-0.19,96.46
1,2025-01-29 17:00:00,-1.5,23.57
1,2025-01-29 18:00:00,-4.41,12.55
1,2025-01-29 19:00:00,-4.32,0.0
1,2025-01-29 20:00:00,-5.38,28.63
1,2025-01-29 21:00:00,-6.71,23.44
1,2025-01-29 22:00:00,-5.24,0.0
1,2025-01-29 23:00:00,-6.79,0.0
1,2025-01-30 00:00:00,-8.87,24.61
1,2025-01-30 01:00:00,-9.54,29.41
1,2025-01-30 02:00:00,-6.69,1.83
1,2025-01-30 03:00:00,-7.3,8.06
1,2025-01-30 04:00:00,-5.88,13.47
1,2025-01-30 05:00:00,-7.89,1.8
1,2025-01-30 06:00:00,-4.06,0.0
1,2025-01-30 07:00:00,-3.24,39.27
1,2025-01-30 08:00:00,-1.98,97.4
1,2025-01-30 09:00:00,-2.38,141.11
1,2025-01-30 10:00:00,0.24,178.72
1,2025-01-30 11:00:00,-1.04,167.29
1,2025-01-30 12:00:00,0.3,172.3
1,2025-01-30 13:00:00,0.8,176.47
1,2025-01-30 14:00:00,-0.27,127.11
1,2025-01-30 15:00:00,-2.08,107.39
1,2025-01-30 16:00:00,-0.14,59.01
1,2025-01-30 17:00:00,-3.77,30.94
1,2025-01-30 18:00:00,-4.71,0.0
1,2025-01-30 19:00:00,-2.74,16.71
1,2025-01-30 20:00:00,-3.18,0.0
1,2025-01-30 21:00:00,-7.9,4.08
1,2025-01-30 22:00:00,-7.67,20.45
1,2025-01-30 23:00:00,-6.98,0.0
1,2025-01-31 00:00:00,-8.23,0.0
1,2025-01-31 01:00:00,-9.44,11.06
1,2025-01-31 02:00:00,-9.56,10.46
1,2025-01-31 03:00:00,-6.43,4.38
1,2025-01-31 04:00:00,-5.62,3.38
1,2025-01-31 05:00:00,-6.9,0.0
1,2025-01-31 06:00:00,-4.2,10.67
1,2025-01-31 07:00:00,-3.49,56.1
1,2025-01-31 08:00:00,-1.44,69.69
1,2025-01-31 09:00:00,-0.54,123.79
1,2025-01-31 10:00:00,-0.38,161.03
1,2025-01-31 11:00:00,-1.85,187.13
1,2025-01-31 12:00:00,-0.37,196.57
1,2025-01-31 13:00:00,1.18,186.52
1,2025-01-31 14:00:00,-1.94,142.31
1,2025-01-31 15:00:00,1.54,140.11
1,2025-01-31 16:00:00,0.36,78.11
1,2025-01-31 17:00:00,-2.19,52.52
1,2025-01-31 18:00:00,-3.85,21.24
1,2025-01-31 19:00:00,-5.88,0.0
1,2025-01-31 20:00:00,-6.27,21.22
1,2025-01-31 21:00:00,-7.51,0.0
1,2025-01-31 22:00:00,-7.45,17.12
1,2025-01-31 23:00:00,-7.13,2.77
1,2025-02-01 00:00:00,-7.9,0.0
1,2025-02-01 01:00:00,-5.86,0.0
1,2025-02-01 02:00:00,-7.8,21.79
1,2025-02-01 03:00:00,-8.91,0.0
1,2025-02-01 04:00:00,-6.68,16.53
1,2025-02-01 05:00:00,-7.21,5.38
1,2025-02-01 06:00:00,-6.85,1.42
1,2025-02-01 07:00:00,-4.77,61.78
1,2025-02-01 08:00:00,-2.51,71.53
1,2025-02-01 09:00:00,-0.16,156.84
1,2025-02-01 10:00:00,0.45,154.74
1,2025-02-01 11:00:00,-2.16,170.76
1,2025-02-01 12:00:00,-0.85,208.92
1,2025-02-01 13:00:00,-1.19,155.46
1,2025-02-01 14:00:00,0.06,152.32
1,2025-02-01 15:00:00,1.34,149.71
1,2025-02-01 16:00:00,-2.54,73.74
1,2025-02-01 17:00:00,-3.42,18.87
1,2025-02-01 18:00:00,-2.3,0.0
1,2025-02-01 19:00:00,-5.01,2.9
1,2025-02-01 20:00:00,-5.54,0.0
1,2025-02-01 21:00:00,-7.67,0.0
1,2025-02-01 22:00:00,-8.03,0.0
1,2025-02-01 23:00:00,-8.95,0.0
1,2025-02-02 00:00:00,-8.9,7.56
1,2025-02-02 01:00:00,-6.11,0.83
1,2025-02-02 02:00:00,-8.96,0.0
1,2025-02-02 03:00:00,-6.69,0.0
1,2025-02-02 04:00:00,-5.77,25.7
1,2025-02-02 05:00:00,-4.74,23.48
1,2025-02-02 06:00:00,-5.23,4.64
1,2025-02-02 07:00:00,-2.9,30.15
1,2025-02-02 08:00:00,-2.95,98.06
1,2025-02-02 09:00:00,0.2,139.87
1,2025-02-02 10:00:00,0.01,149.41
1,2025-02-02 11:00:00,1.18,197.69
1,2025-02-02 12:00:00,-0.04,169.76
1,2025-02-02 13:00:00,-0.39,188.75
1,2025-02-02 14:00:00,-0.12,161.27
1,2025-02-02 15:00:00,1.11,105.47
1,2025-02-02 16:00:00,-1.51,66.2
1,2025-02-02 17:00:00,-0.78,77.95
1,2025-02-02 18:00:00,-3.47,0.0
1,2025-02-02 19:00:00,-3.09,0.0
1,2025-02-02 20:00:00,-5.68,0.0
1,2025-02-02 21:00:00,-6.87,5.15
1,2025-02-02 22:00:00,-7.77,0.0
1,2025-02-02 23:00:00,-6.25,24.37
1,2025-02-03 00:00:00,-9.13,0.0
1,2025-02-03 01:00:00,-7.97,7.16
1,2025-02-03 02:00:00,-5.75,0.0
1,2025-02-03 03:00:00,-5.52,0.0
1,2025-02-03 04:00:00,-7.03,16.88
1,2025-02-03 05:00:00,-7.39,0.0
1,2025-02-03 06:00:00,-4.83,8.25
1,2025-02-03 07:00:00,-5.07,26.48
1,2025-02-03 08:00:00,-1.44,98.82
1,2025-02-03 09:00:00,-2.5,136.42
1,2025-02-03 10:00:00,0.81,187.23
1,2025-02-03 11:00:00,0.68,167.44
1,2025-02-03 12:00:00,-1.43,218.58
1,2025-02-03 13:00:00,1.97,205.59
1,2025-02-03 14:00:00,1.46,171.61
1,2025-02-03 15:00:00,1.38,164.02
1,2025-02-03 16:00:00,-1.2,89.28
1,2025-02-03 17:00:00,-0.78,20.83
1,2025-02-03 18:00:00,-1.25,0.9
1,2025-02-03 19:00:00,-4.07,0.0
1,2025-02-03 20:00:00,-5.32,25.72
1,2025-02-03 21:00:00,-4.99,18.05
1,2025-02-03 22:00:00,-6.45,0.0
1,2025-02-03 23:00:00,-5.85,13.92
1,2025-02-04 00:00:00,-8.68,0.0
1,2025-02-04 01:00:00,-8.68,20.12
1,2025-02-04 02:00:00,-7.39,0.0
1,2025-02-04 03:00:00,-5.08,0.0
1,2025-02-04 04:00:00,-7.71,0.0
1,2025-02-04 05:00:00,-4.93,0.0
1,2025-02-04 06:00:00,-4.69,6.31
1,2025-02-04 07:00:00,-1.68,49.33
1,2025-02-04 08:00:00,-0.89,74.81
1,2025-02-04 09:00:00,-2.34,159.18
1,2025-02-04 10:00:00,-1.7,164.36
1,2025-02-04 11:00:00,1.95,181.03
1,2025-02-04 12:00:00,2.04,226.79
1,2025-02-04 13:00:00,-0.06,199.17
1,2025-02-04 14:00:00,-0.43,183.28
1,2025-02-04 15:00:00,-1.32,158.74
1,2025-02-04 16:00:00,-2.48,114.17
1,2025-02-04 17:00:00,-0.67,67.09
1,2025-02-04 18:00:00,-2.32,25.7
1,2025-02-04 19:00:00,-2.04,21.04
1,2025-02-04 20:00:00,-5.25,0.0
1,2025-02-04 21:00:00,-5.38,16.92
1,2025-02-04 22:00:00,-6.55,21.17
1,2025-02-04 23:00:00,-5.16,24.63
1,2025-02-05 00:00:00,-7.08,0.0
1,2025-02-05 01:00:00,-7.41,11.69
1,2025-02-05 02:00:00,-5.49,0.0
1,2025-02-05 03:00:00,-6.97,29.77
1,2025-02-05 04:00:00,-7.4,0.0
1,2025-02-05 05:00:00,-6.48,0.0
1,2025-02-05 06:00:00,-5.46,1.83
1,2025-02-05 07:00:00,-4.71,27.89
1,2025-02-05 08:00:00,-2.53,127.41
1,2025-02-05 09:00:00,0.22,174.47
1,2025-02-05 10:00:00,-2.4,167.24
1,2025-02-05 11:00:00,1.24,207.24
1,2025-02-05 12:00:00,-0.8,197.01
1,2025-02-05 13:00:00,0.43,210.89
1,2025-02-05 14:00:00,-1.42,186.52
1,2025-02-05 15:00:00,1.41,137.93
1,2025-02-05 16:00:00,-0.27,96.65
1,2025-02-05 17:00:00,-1.25,68.55
1,2025-02-05 18:00:00,-2.07,1.07
1,2025-02-05 19:00:00,-1.79,0.0
1,2025-02-05 20:00:00,-2.76,0.32
1,2025-02-05 21:00:00,-5.38,0.0
1,2025-02-05 22:00:00,-7.84,0.0
1,2025-02-05 23:00:00,-8.34,10.79
1,2025-02-06 00:00:00,-5.81,26.15
1,2025-02-06 01:00:00,-8.88,0.0
1,2025-02-06 02:00:00,-7.11,27.53
1,2025-02-06 03:00:00,-8.01,12.96
1,2025-02-06 04:00:00,-4.38,0.0
1,2025-02-06 05:00:00,-6.4,3.02
1,2025-02-06 06:00:00,-3.73,0.0
1,2025-02-06 07:00:00,-2.78,72.17
1,2025-02-06 08:00:00,-2.3,82.77
1,2025-02-06 09:00:00,-1.56,170.31
1,2025-02-06 10:00:00,-1.11,163.05
1,2025-02-06 11:00:00,-0.63,227.52
1,2025-02-06 12:00:00,-0.61,194.63
1,2025-02-06 13:00:00,-0.66,188.95
1,2025-02-06 14:00:00,0.1,204.98
1,2025-02-06 15:00:00,1.86,132.75
1,2025-02-06 16:00:00,0.13,75.18
1,2025-02-06 17:00:00,0.72,65.79
1,2025-02-06 18:00:00,-3.92,20.29
1,2025-02-06 19:00:00,-4.14,24.97
1,2025-02-06 20:00:00,-3.63,0.0
1,2025-02-06 21:00:00,-6.45,0.0
1,2025-02-06 22:00:00,-8.04,0.0
1,2025-02-06 23:00:00,-5.3,0.32
1,2025-02-07 00:00:00,-5.8,0.0
1,2025-02-07 01:00:00,-6.92,0.0
1,2025-02-07 02:00:00,-6.93,6.91
1,2025-02-07 03:00:00,-5.27,7.61
1,2025-02-07 04:00:00,-5.91,26.97
1,2025-02-07 05:00:00,-4.94,0.0
1,2025-02-07 06:00:00,-4.84,12.46
1,2025-02-07 07:00:00,-5.07,63.18
1,2025-02-07 08:00:00,-2.73,94.47
1,2025-02-07 09:00:00,-0.24,180.55
1,2025-02-07 10:00:00,-1.21,202.66
1,2025-02-07 11:00:00,1.77,198.88
1,2025-02-07 12:00:00,-0.22,215.54
1,2025-02-07 13:00:00,2.67,201.63
1,2025-02-07 14:00:00,2.07,180.29
1,2025-02-07 15:00:00,-1.17,177.11
1,2025-02-07 16:00:00,0.08,81.71
1,2025-02-07 17:00:00,-1.79,28.68
1,2025-02-07 18:00:00,-1.71,24.63
1,2025-02-07 19:00:00,-3.36,6.71
1,2025-02-07 20:00:00,-3.06,7.88
1,2025-02-07 21:00:00,-6.54,28.82
1,2025-02-07 22:00:00,-4.77,0.0
1,2025-02-07 23:00:00,-5.25,5.19
1,2025-02-08 00:00:00,-5.83,0.0
1,2025-02-08 01:00:00,-6.6,20.57
1,2025-02-08 02:00:00,-8.72,0.0
1,2025-02-08 03:00:00,-5.39,0.0
1,2025-02-08 04:00:00,-7.73,29.94
1,2025-02-08 05:00:00,-3.06,0.0
1,2025-02-08 06:00:00,-4.03,0.0
1,2025-02-08 07:00:00,-3.74,58.32
1,2025-02-08 08:00:00,-1.07,89.66
1,2025-02-08 09:00:00,-1.84,165.5
1,2025-02-08 10:00:00,0.55,193.88
1,2025-02-08 11:00:00,-0.66,199.93
1,2025-02-08 12:00:00,-0.47,197.77
1,2025-02-08 13:00:00,0.9,232.97
1,2025-02-08 14:00:00,0.86,169.18
1,2025-02-08 15:00:00,1.12,154.73
1,2025-02-08 16:00:00,0.73,96.59
1,2025-02-08 17:00:00,0.92,79.81
1,2025-02-08 18:00:00,-2.04,0.0
1,2025-02-08 19:00:00,-3.76,0.0
1,2025-02-08 20:00:00,-3.49,0.0
1,2025-02-08 21:00:00,-5.66,22.14
1,2025-02-08 22:00:00,-7.83,19.48
1,2025-02-08 23:00:00,-6.4,22.72
1,2025-02-09 00:00:00,-8.5,11.65
1,2025-02-09 01:00:00,-5.49,4.98
1,2025-02-09 02:00:00,-7.65,6.55
1,2025-02-09 03:00:00,-4.59,0.0
1,2025-02-09 04:00:00,-7.31,21.32
1,2025-02-09 05:00:00,-3.04,26.95
1,2025-02-09 06:00:00,-3.64,18.37
1,2025-02-09 07:00:00,-1.11,49.11
1,2025-02-09 08:00:00,-2.09,121.91
1,2025-02-09 09:00:00,-1.46,179.61
1,2025-02-09 10:00:00,-0.85,175.93
1,2025-02-09 11:00:00,-0.07,204.07
1,2025-02-09 12:00:00,1.15,245.84
1,2025-02-09 13:00:00,-0.2,211.59
1,2025-02-09 14:00:00,2.37,175.88
1,2025-02-09 15:00:00,1.66,157.68
1,2025-02-09 16:00:00,-1.94,83.28
1,2025-02-09 17:00:00,-1.37,59.06
1,2025-02-09 18:00:00,-3.82,0.0
1,2025-02-09 19:00:00,-3.16,5.22
1,2025-02-09 20:00:00,-5.57,0.0
1,2025-02-09 21:00:00,-3.29,0.0
1,2025-02-09 22:00:00,-5.1,0.59
1,2025-02-09 23:00:00,-6.22,24.9
1,2025-02-10 00:00:00,-8.04,18.37
1,2025-02-10 01:00:00,-5.74,0.0
1,2025-02-10 02:00:00,-5.71,0.0
1,2025-02-10 03:00:00,-6.06,0.0
1,2025-02-10 04:00:00,-4.34,0.0
1,2025-02-10 05:00:00,-5.25,0.0
1,2025-02-10 06:00:00,-2.51,0.0
1,2025-02-10 07:00:00,-2.77,77.34
1,2025-02-10 08:00:00,-0.88,132.24
1,2025-02-10 09:00:00,-1.35,166.87
1,2025-02-10 10:00:00,1.82,227.73
1,2025-02-10 11:00:00,0.36,227.22
1,2025-02-10 12:00:00,1.56,241.49
1,2025-02-10 13:00:00,3.23,241.22
1,2025-02-10 14:00:00,0.48,194.27
1,2025-02-10 15:00:00,1.58,138.78
1,2025-02-10 16:00:00,0.99,130.64
1,2025-02-10 17:00:00,-0.36,71.86
1,2025-02-10 18:00:00,-0.87,0.0
1,2025-02-10 19:00:00,-3.74,5.92
1,2025-02-10 20:00:00,-2.46,23.27
1,2025-02-10 21:00:00,-2.87,0.0
1,2025-02-10 22:00:00,-6.86,27.57
1,2025-02-10 23:00:00,-5.16,29.78
1,2025-02-11 00:00:00,-5.62,0.0
1,2025-02-11 01:00:00,-5.29,0.0
1,2025-02-11 02:00:00,-7.72,0.0
1,2025-02-11 03:00:00,-5.6,24.44
1,2025-02-11 04:00:00,-4.19,14.1
1,2025-02-11 05:00:00,-6.04,0.0
1,2025-02-11 06:00:00,-2.64,5.76
1,2025-02-11 07:00:00,-2.52,34.9
1,2025-02-11 08:00:00,-0.73,142.8
1,2025-02-11 09:00:00,1.24,181.89
1,2025-02-11 10:00:00,0.71,181.05
1,2025-02-11 11:00:00,2.82,199.79
1,2025-02-11 12:00:00,0.53,215.85
1,2025-02-11 13:00:00,0.65,242.45
1,2025-02-11 14:00:00,0.31,195.8
1,2025-02-11 15:00:00,2.37,158.89
1,2025-02-11 16:00:00,2.1,117.79
1,2025-02-11 17:00:00,-2.24,34.92
1,2025-02-11 18:00:00,0.29,0.0
1,2025-02-11 19:00:00,-4.51,0.89
1,2025-02-11 20:00:00,-3.49,0.0
1,2025-02-11 21:00:00,-3.71,0.0
1,2025-02-11 22:00:00,-4.02,2.45
1,2025-02-11 23:00:00,-6.15,20.5
1,2025-02-12 00:00:00,-6.71,23.14
1,2025-02-12 01:00:00,-5.33,0.0
1,2025-02-12 02:00:00,-4.84,15.73
1,2025-02-12 03:00:00,-4.43,0.0
1,2025-02-12 04:00:00,-6.47,21.45
1,2025-02-12 05:00:00,-4.41,21.25
1,2025-02-12 06:00:00,-1.79,12.81
1,2025-02-12 07:00:00,-3.89,44.56
1,2025-02-12 08:00:00,-0.64,137.56
1,2025-02-12 09:00:00,-1.76,189.33
1,2025-02-12 10:00:00,2.1,182.39
1,2025-02-12 11:00:00,2.88,215.12
1,2025-02-12 12:00:00,-0.39,240.64
1,2025-02-12 13:00:00,3.3,245.51
1,2025-02-12 14:00:00,-0.42,232.2
1,2025-02-12 15:00:00,1.13,151.41
1,2025-02-12 16:00:00,-0.9,143.97
1,2025-02-12 17:00:00,-1.04,81.94
1,2025-02-12 18:00:00,-1.98,0.0
1,2025-02-12 19:00:00,-0.75,18.22
1,2025-02-12 20:00:00,-4.35,13.4
1,2025-02-12 21:00:00,-2.76,0.0
1,2025-02-12 22:00:00,-5.12,0.0
1,2025-02-12 23:00:00,-6.78,29.65
1,2025-02-13 00:00:00,-6.51,0.0
1,2025-02-13 01:00:00,-6.57,15.77
1,2025-02-13 02:00:00,-6.21,0.0
1,2025-02-13 03:00:00,-4.45,0.0
1,2025-02-13 04:00:00,-4.28,28.31
1,2025-02-13 05:00:00,-5.36,0.0
1,2025-02-13 06:00:00,-3.53,0.71
1,2025-02-13 07:00:00,-1.06,43.03
1,2025-02-13 08:00:00,0.63,126.08
1,2025-02-13 09:00:00,-1.89,169.3
1,2025-02-13 10:00:00,0.12,183.88
1,2025-02-13 11:00:00,-0.81,247.64
1,2025-02-13 12:00:00,2.82,235.81
1,2025-02-13 13:00:00,0.31,219.28
1,2025-02-13 14:00:00,0.3,212.63
1,2025-02-13 15:00:00,0.3,198.74
1,2025-02-13 16:00:00,0.79,151.95
1,2025-02-13 17:00:00,0.1,92.21
1,2025-02-13 18:00:00,-1.92,0.0
1,2025-02-13 19:00:00,-1.39,0.0
1,2025-02-13 20:00:00,-3.05,8.42
1,2025-02-13 21:00:00,-4.14,7.24
1,2025-02-13 22:00:00,-3.36,0.0
1,2025-02-13 23:00:00,-7.02,15.83
1,2025-02-14 00:00:00,-7.84,27.3
1,2025-02-14 01:00:00,-5.0,0.0
1,2025-02-14 02:00:00,-6.98,24.9
1,2025-02-14 03:00:00,-5.76,0.0
1,2025-02-14 04:00:00,-3.45,0.0
1,2025-02-14 05:00:00,-4.4,0.0
1,2025-02-14 06:00:00,-4.3,0.0
1,2025-02-14 07:00:00,-1.9,56.02
1,2025-02-14 08:00:00,-2.04,149.09
1,2025-02-14 09:00:00,-1.07,164.64
1,2025-02-14 10:00:00,-0.97,198.57
1,2025-02-14 11:00:00,1.41,244.04
1,2025-02-14 12:00:00,2.02,243.11
1,2025-02-14 13:00:00,1.25,251.13
1,2025-02-14 14:00:00,-0.09,192.35
1,2025-02-14 15:00:00,2.06,171.67
1,2025-02-14 16:00:00,0.6,146.5
1,2025-02-14 17:00:00,-0.03,66.87
1,2025-02-14 18:00:00,-3.11,0.0
1,2025-02-14 19:00:00,-2.0,0.0
1,2025-02-14 20:00:00,-3.42,14.27
1,2025-02-14 21:00:00,-3.94,3.03
1,2025-02-14 22:00:00,-5.67,0.0
1,2025-02-14 23:00:00,-7.27,0.0
1,2025-02-15 00:00:00,-5.44,15.36
1,2025-02-15 01:00:00,-5.14,0.0
1,2025-02-15 02:00:00,-5.73,0.0
1,2025-02-15 03:00:00,-6.52,0.0
1,2025-02-15 04:00:00,-3.55,8.09
1,2025-02-15 05:00:00,-2.43,0.0
1,2025-02-15 06:00:00,-1.79,0.0
1,2025-02-15 07:00:00,-3.92,49.13
1,2025-02-15 08:00:00,-0.84,123.48
1,2025-02-15 09:00:00,0.55,175.35
1,2025-02-15 10:00:00,2.79,205.57
1,2025-02-15 11:00:00,2.79,243.47
1,2025-02-15 12:00:00,2.02,257.34
1,2025-02-15 13:00:00,2.78,274.48
1,2025-02-15 14:00:00,1.55,218.67
1,2025-02-15 15:00:00,-0.42,201.5
1,2025-02-15 16:00:00,0.51,121.64
1,2025-02-15 17:00:00,0.4,92.41
1,2025-02-15 18:00:00,-2.52,0.0
1,2025-02-15 19:00:00,-3.27,0.0
1,2025-02-15 20:00:00,-2.87,9.53
1,2025-02-15 21:00:00,-5.91,0.0
1,2025-02-15 22:00:00,-3.99,8.53
1,2025-02-15 23:00:00,-7.11,17.47
1,2025-02-16 00:00:00,-5.86,0.0
1,2025-02-16 01:00:00,-4.39,0.0
1,2025-02-16 02:00:00,-3.81,0.0
1,2025-02-16 03:00:00,-6.16,0.0
1,2025-02-16 04:00:00,-6.39,0.0
1,2025-02-16 05:00:00,-4.76,27.93
1,2025-02-16 06:00:00,-4.88,1.96
1,2025-02-16 07:00:00,-3.46,79.62
1,2025-02-16 08:00:00,0.59,120.3
1,2025-02-16 09:00:00,-1.39,196.44
1,2025-02-16 10:00:00,-0.2,212.63
1,2025-02-16 11:00:00,3.56,230.33
1,2025-02-16 12:00:00,3.75,281.64
1,2025-02-16 13:00:00,2.93,271.63
1,2025-02-16 14:00:00,3.52,234.98
1,2025-02-16 15:00:00,0.1,212.42
1,2025-02-16 16:00:00,1.93,130.71
1,2025-02-16 17:00:00,0.85,74.85
1,2025-02-16 18:00:00,-1.56,23.99
1,2025-02-16 19:00:00,0.0,2.22
1,2025-02-16 20:00:00,-1.03,0.0
1,2025-02-16 21:00:00,-3.06,15.8
1,2025-02-16 22:00:00,-6.12,0.0
1,2025-02-16 23:00:00,-4.08,0.0
1,2025-02-17 00:00:00,-4.32,29.79
1,2025-02-17 01:00:00,-6.89,6.5
1,2025-02-17 02:00:00,-4.07,2.37
1,2025-02-17 03:00:00,-5.45,0.0
1,2025-02-17 04:00:00,-4.89,12.18
1,2025-02-17 05:00:00,-1.86,20.27
1,2025-02-17 06:00:00,-1.85,18.18
1,2025-02-17 07:00:00,0.28,70.8
1,2025-02-17 08:00:00,-0.64,159.02
1,2025-02-17 09:00:00,0.2,176.57
1,2025-02-17 10:00:00,0.03,205.52
1,2025-02-17 11:00:00,0.15,246.88
1,2025-02-17 12:00:00,2.65,248.81
1,2025-02-17 13:00:00,2.97,267.56
1,2025-02-17 14:00:00,1.62,205.17
1,2025-02-17 15:00:00,1.99,177.98
1,2025-02-17 16:00:00,0.46,136.22
1,2025-02-17 17:00:00,-0.64,73.29
1,2025-02-17 18:00:00,-2.11,0.0
1,2025-02-17 19:00:00,-0.75,22.83
1,2025-02-17 20:00:00,-3.47,11.44
1,2025-02-17 21:00:00,-4.27,29.58
1,2025-02-17 22:00:00,-4.59,0.0
1,2025-02-17 23:00:00,-6.99,18.78
1,2025-02-18 00:00:00,-5.69,10.67
1,2025-02-18 01:00:00,-4.49,0.0
1,2025-02-18 02:00:00,-5.73,0.0
1,2025-02-18 03:00:00,-6.6,4.03
1,2025-02-18 04:00:00,-2.46,0.0
1,2025-02-18 05:00:00,-3.0,0.94
1,2025-02-18 06:00:00,-3.01,0.0
1,2025-02-18 07:00:00,-1.22,94.14
1,2025-02-18 08:00:00,-0.15,123.58
1,2025-02-18 09:00:00,1.23,185.47
1,2025-02-18 10:00:00,2.29,213.39
1,2025-02-18 11:00:00,0.42,269.19
1,2025-02-18 12:00:00,3.18,269.79
1,2025-02-18 13:00:00,1.71,245.1
1,2025-02-18 14:00:00,3.52,231.98
1,2025-02-18 15:00:00,1.22,186.57
1,2025-02-18 16:00:00,2.71,134.8
